2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
30.974526990743644,30.24108677126299,30.63541615346373,31.7966975984104,34.726884661610505,35.724028736892485,35.80572078285441,37.72337013614637,39.41636883221536,40.090537931055735,39.94374734951481,37.977855578908475,37.076357769258394,37.44644083613545,38.127669040037354,39.44400024639456,39.472119145193304,40.850270246730105,45.08894442759367
69.02547300925636,69.75891322873701,69.36458384653628,68.20330240158961,65.27311533838949,64.27597126310752,64.1942792171456,62.27662986385363,60.58363116778464,59.909462068944265,60.0562526504852,62.02214442109152,62.923642230741606,62.55355916386455,61.87233095996265,60.55599975360544,60.527880854806696,59.149729753269895,54.91105557240633
